,Q,A
2809,서울 종로구 창신동,"병원명은 연세솔이비인후과의원 주소는 서울특별시 종로구 지봉로 37-1, 6층 (창신동) 전화번호는 070-4336-0098 입니다."
2810,서울 종로구 숭인동,"병원명은 연세신도의원 주소는 서울특별시 종로구 종로 374, 2층 (숭인동) 전화번호는 02-2234-5004 입니다."
2811,서울 종로구 누하동,"병원명은 연세우리소아과의원 주소는 서울특별시 종로구 자하문로7길 73, 2~3층 (누하동) 전화번호는 02-732-5275 입니다."
2812,서울 종로구 종로,"병원명은 연세이비인후과의원 주소는 서울특별시 종로구 종로 233-1, 202호 (종로5가) 전화번호는 02-747-4333 입니다."
2813,서울 종로구 청진동,"병원명은 예림이비인후과의원 주소는 서울특별시 종로구 종로 33, 301호,302호 (청진동, 그랑서울타워1) 전화번호는 정보없음 입니다."
2814,서울 종로구 창신동,"병원명은 우리의원 주소는 서울특별시 종로구 창신길 47, 2층 (창신동) 전화번호는 02-741-7750 입니다."
2815,서울 종로구 구기동,"병원명은 우정의원 주소는 서울특별시 종로구 진흥로22길 3, 2층 (구기동) 전화번호는 02-3417-0525 입니다."
2816,서울 종로구 신문로,"병원명은 유정이비인후과의원 주소는 서울특별시 종로구 새문안로 91, 5층 (신문로1가) 전화번호는 02-732-7231 입니다."
2817,서울 종로구 숭인동,"병원명은 이성호가정의학과의원 주소는 서울특별시 종로구 숭인동길 21, 가동 201호 (숭인동,청계현대힐스테이트 상가) 전화번호는 02-921-2500 입니다."
2818,서울 종로구 창신동,"병원명은 정가정의원 주소는 서울특별시 종로구 종로51나길 2, 2층 (창신동) 전화번호는 02-762-7511 입니다."
2819,서울 종로구 종로,"병원명은 종로365의원 주소는 서울특별시 종로구 종로 211-1, 소암빌딩 2,3층 (종로5가) 전화번호는 02-762-3655 입니다."
2820,서울 종로구 종로,"병원명은 종로광장정형외과의원 주소는 서울특별시 종로구 종로 223, 우교빌딩 1,2층 (종로5가) 전화번호는 02-3675-7650 입니다."
2821,서울 종로구 종로,"병원명은 종로세브란스의원 주소는 서울특별시 종로구 종로41길 4, 2층 (종로6가) 전화번호는 정보없음 입니다."
2822,서울 종로구 수송동,"병원명은 종로연세이비인후과내과의원 주소는 서울특별시 종로구 삼봉로 57, 호수빌딩 3층 301호, 4층 401호 (수송동) 전화번호는 02-6954-0903 입니다."
2823,서울 종로구 연건동,"병원명은 지인내과의원 주소는 서울특별시 종로구 율곡로 202-7, 제일빌딩 A,B동 3층 (연건동) 전화번호는 02-744-2223 입니다."
2824,서울 종로구 종로,"병원명은 코코이비인후과의원 주소는 서울특별시 종로구 종로 205, (종로5가) 전화번호는 02-763-1333 입니다."
2825,서울 종로구 구기동,"병원명은 평화가정의원 주소는 서울특별시 종로구 진흥로 432, 2층 201호 (구기동) 전화번호는 02-3216-3250 입니다."
2826,서울 종로구 내자동,"병원명은 한빛내과의원 주소는 서울특별시 종로구 사직로 107, 3층 (내자동, 한빛빌딩) 전화번호는 02-725-4833 입니다."
2827,서울 종로구 창신동,"병원명은 한이비인후과의원 주소는 서울특별시 종로구 지봉로 43, 5층 (창신동) 전화번호는 02-744-0731 입니다."
2828,서울 종로구 종로,"병원명은 향기나무한의원 주소는 서울특별시 종로구 종로 225-1, 1층 (종로5가) 전화번호는 02-3675-5000 입니다."
2829,서울 종로구 명륜,"병원명은 혜화가정의원 주소는 서울특별시 종로구 성균관로 34, 혜화가정의원 2층 (명륜1가) 전화번호는 02-744-3832 입니다."
2830,서울 종로구 창신동,"병원명은 흥인탑이비인후과의원 주소는 서울특별시 종로구 창신길 1, 3층 (창신동, 영화빌딩) 전화번호는 02-741-7587 입니다."
2831,서울 중구 무교동,"병원명은 경희무교로한의원 주소는 서울특별시 중구 무교로 16, 7층 (무교동, 대한체육회관) 전화번호는 070-7759-7779 입니다."
2832,서울 중구 신당동,"병원명은 고영균한의원 주소는 서울특별시 중구 다산로 223, 3층 (신당동, 신당빌딩) 전화번호는 02-2238-1075 입니다."
2833,서울 중구 을지로,"병원명은 국립중앙의료원 주소는 서울특별시 중구 을지로 245, (을지로6가) 전화번호는 02-2260-7114 입니다."
2834,서울 중구 남창동,"병원명은 남대문외과의원 주소는 서울특별시 중구 퇴계로 61, 금오빌딩 9층 (남창동) 전화번호는 02-779-2358 입니다."
2835,서울 중구 충무로,"병원명은 대한내과의원 주소는 서울특별시 중구 퇴계로 213, 일흥빌딩 (충무로4가) 전화번호는 02-2268-9000 입니다."
2836,서울 중구 신당동,"병원명은 더드림소아청소년과의원 주소는 서울특별시 중구 다산로36길 11, 1층 (신당동, 동산빌딩) 전화번호는 정보없음 입니다."
2837,서울 중구 을지로,"병원명은 동대문삼성내과의원 주소는 서울특별시 중구 을지로 280-2, FIN TOWER 4~6층 (을지로7가) 전화번호는 02-6951-2225 입니다."
2838,서울 중구 서소문동,"병원명은 맑은숲이비인후과의원 주소는 서울특별시 중구 서소문로 116, 유원빌딩 13층 1305, 1306, 1307, 1308호 (서소문동) 전화번호는 02-753-5075 입니다."
2839,서울 중구 명동,"병원명은 명동연세의원 주소는 서울특별시 중구 명동길 26, 4층 (명동2가, 유네스코빌딩) 전화번호는 02-755-5254 입니다."
2840,서울 중구 을지로,"병원명은 명동연세이비인후과의원 주소는 서울특별시 중구 명동9가길 12, 2,3,4층 (을지로2가) 전화번호는 02-3789-9898 입니다."
2841,서울 중구 명동,"병원명은 명동하나이비인후과의원 주소는 서울특별시 중구 남대문로 68, 3층 (명동2가, 고려빌딩) 전화번호는 02-3789-1345 입니다."
2842,서울 중구 남대문로,"병원명은 미래의원 주소는 서울특별시 중구 남대문로 18, (남대문로3가) 전화번호는 02-778-5801 입니다."
2843,서울 중구 무교동,"병원명은 미래이비인후과의원 주소는 서울특별시 중구 무교로 32, 효령빌딩 402호 (무교동) 전화번호는 02-778-9275 입니다."
2844,서울 중구 신당동,"병원명은 반도정형외과병원 주소는 서울특별시 중구 동호로 202, (신당동) 전화번호는 02-2252-0202 입니다."
2845,서울 중구 신당동,"병원명은 백설소아과의원 주소는 서울특별시 중구 다산로 32, 상가5동 2층 225호 (신당동, 남산타운) 전화번호는 02-2256-2288 입니다."
2846,서울 중구 신당동,"병원명은 보아스이비인후과의원 주소는 서울특별시 중구 다산로 111, 3층 (신당동, 한미빌딩) 전화번호는 02-2234-1530 입니다."
2847,서울 중구 을지로,"병원명은 삼성드림이비인후과의원 주소는 서울특별시 중구 을지로 51, 내외빌딩 4층 (을지로2가) 전화번호는 02-736-1365 입니다."
2848,서울 중구 흥인동,"병원명은 삼성맑은내과의원 주소는 서울특별시 중구 퇴계로 385, 준타워 7층 (흥인동) 전화번호는 02-2237-2479 입니다."
2849,서울 중구 신당동,"병원명은 샘내과의원 주소는 서울특별시 중구 다산로 133, 2층 (신당동) 전화번호는 02-2253-8275 입니다."
2850,서울 중구 신당동,"병원명은 서울가정의원 주소는 서울특별시 중구 퇴계로86길 11, 2층 (신당동) 전화번호는 02-2237-5505 입니다."
2851,서울 중구 태평로,"병원명은 서울가정의학과의원 주소는 서울특별시 중구 서소문로 138, 1층 (태평로2가, 대한일보사빌딩) 전화번호는 정보없음 입니다."
2852,서울 중구 흥인동,"병원명은 서울베스트의료의원 주소는 서울특별시 중구 다산로46길 17, 2층 (흥인동) 전화번호는 02-2135-1357 입니다."
2853,서울 중구 황학동,"병원명은 서울성모의원한의원 주소는 서울특별시 중구 마장로9길 34, 2층 (황학동) 전화번호는 02-2294-7585 입니다."
2854,서울 중구 남대문로,"병원명은 서울센트럴이비인후과의원 주소는 서울특별시 중구 세종대로 11, 2,3층 6-23,24호 (남대문로5가) 전화번호는 02-319-3190 입니다."
2855,서울 중구 을지로,"병원명은 서울송내과의원 주소는 서울특별시 중구 을지로 199-2, 2층 (을지로4가) 전화번호는 02-2273-7282 입니다."
2856,서울 중구 신당동,"병원명은 서울송도병원 주소는 서울특별시 중구 다산로 78, (신당동, 송도병원) 전화번호는 02-2231-0900 입니다."
2857,서울 중구 남대문로,"병원명은 서울역연세공감의원 주소는 서울특별시 중구 퇴계로 10, 서울로플라자 4,5층 (남대문로5가) 전화번호는 02-6743-0231 입니다."
2858,서울 중구 충무로,"병원명은 서울이비인후과의원 주소는 서울특별시 중구 퇴계로 213, 302호 (충무로4가, 일흥빌딩) 전화번호는 02-2272-8275 입니다."
2859,서울 중구 황학동,"병원명은 서울정통의원 주소는 서울특별시 중구 난계로23길 1, 4,5층 (황학동) 전화번호는 02-2252-0075 입니다."
2860,서울 중구 을지로,"병원명은 성모 준 이비인후과의원 주소는 서울특별시 중구 을지로 170, 3층 301-3호 (을지로4가) 전화번호는 02-3706-7233 입니다."
2861,서울 중구 신당동,"병원명은 성모내과의원 주소는 서울특별시 중구 다산로 112, 4층 (신당동, 신양빌딩) 전화번호는 02-2231-4862 입니다."
2862,서울 중구 저동,"병원명은 센트럴성모정형외과의원 주소는 서울특별시 중구 수표로 34, 씨티센터타워 2층 (저동2가) 전화번호는 02-2279-7788 입니다."
2863,서울 중구 충무로,"병원명은 센트럴이비인후과의원 주소는 서울특별시 중구 퇴계로 123, 하이헤리엇 8층 (충무로2가) 전화번호는 02-2079-0800 입니다."
2864,서울 중구 남창동,"병원명은 소망의원 주소는 서울특별시 중구 퇴계로 45, 남일물산 2층 202호 (남창동) 전화번호는 02-318-2075 입니다."
2865,서울 중구 쌍림동,"병원명은 수내과의원 주소는 서울특별시 중구 장충단로 197, 1층, 지하1층 (쌍림동, 수정빌딩) 전화번호는 02-582-1122 입니다."
2866,서울 중구 황학동,"병원명은 신당센트럴이비인후과의원 주소는 서울특별시 중구 퇴계로 447, 2층 218호 (황학동, 황학 아크로타워) 전화번호는 02-2231-7690 입니다."
2867,서울 중구 신당동,"병원명은 신동진이비인후과의원 주소는 서울특별시 중구 다산로 223, (신당동, 신당빌딩) 전화번호는 02-2235-5100 입니다."
2868,서울 중구 신당동,"병원명은 신한연세내과의원 주소는 서울특별시 중구 마장로 11, 3층 (신당동, 신한빌딩) 전화번호는 02-2254-0113 입니다."
2869,서울 중구 남창동,"병원명은 안내과의원 주소는 서울특별시 중구 퇴계로 61, 금오빌딩 5층 (남창동) 전화번호는 02-777-6882 입니다."
2870,서울 중구 신당동,"병원명은 약수내과의원 주소는 서울특별시 중구 동호로 163, 2,4층 (신당동) 전화번호는 02-2234-1675 입니다."
2871,서울 중구 만리동,"병원명은 연세다온소아청소년과의원 주소는 서울특별시 중구 만리재로 177, 서울역한라비발디센트럴단지내상가 지하1층 10호 (만리동2가) 전화번호는 02-313-7717 입니다."
2872,서울 중구 남창동,"병원명은 연세맑은이비인후과의원(회현점) 주소는 서울특별시 중구 퇴계로 36, 303-1호 (남창동, 삼선빌딩) 전화번호는 02-753-0075 입니다."
2873,서울 중구 삼각동,"병원명은 연세웰이비인후과의원 주소는 서울특별시 중구 남대문로10길 9, 2층 203호 (삼각동, 경기빌딩) 전화번호는 02-732-5050 입니다."
2874,서울 중구 을지로,"병원명은 연세이비인후과의원 주소는 서울특별시 중구 남대문로9길 51, 5층 502호 (을지로1가, 효덕빌딩) 전화번호는 02-755-5300 입니다."
2875,서울 중구 신당동,"병원명은 연세이비인후과의원 주소는 서울특별시 중구 퇴계로 438-1, 3층 (신당동) 전화번호는 02-2232-2271 입니다."
2876,서울 중구 을지로,"병원명은 연세하나로의원 주소는 서울특별시 중구 장충단로13길 7, 4층 (을지로6가) 전화번호는 02-2272-7728 입니다."
2877,서울 중구 남창동,"병원명은 열린이비인후과의원 주소는 서울특별시 중구 남대문시장4길 39, 2층 (남창동) 전화번호는 02-319-5075 입니다."
